,날짜,종가,시가,고가,저가,거래량,변동 %
252,2023-03-27,1956.56,1977.66,1979.89,1943.68,0,-1.04
253,2023-03-24,1977.22,1993.99,2003.19,1975.18,0,-0.82
254,2023-03-23,1993.5,1967.91,2003.43,1964.39,0,1.21
255,2023-03-22,1969.58,1940.44,1978.93,1934.33,0,1.52
256,2023-03-21,1940.15,1979.17,1985.3,1935.41,0,-1.95
257,2023-03-20,1978.71,1987.59,2010.19,1965.77,0,-0.46
258,2023-03-17,1987.93,1920.0,1989.8,1918.33,0,3.59
259,2023-03-16,1919.12,1920.54,1934.12,1907.55,0,0.05
260,2023-03-15,1918.1,1903.91,1937.46,1885.78,0,0.84
261,2023-03-14,1902.12,1913.19,1914.52,1895.17,0,-0.58
262,2023-03-13,1913.23,1869.01,1914.79,1869.01,0,2.43
263,2023-03-10,1867.83,1830.96,1870.28,1827.71,0,2.02
264,2023-03-09,1830.89,1813.65,1835.56,1811.84,0,0.95
265,2023-03-08,1813.59,1813.61,1824.38,1809.4,0,0.0
266,2023-03-07,1813.52,1846.92,1852.26,1812.72,0,-1.8
267,2023-03-06,1846.85,1855.35,1858.84,1845.08,0,-0.44
268,2023-03-03,1854.97,1836.1,1856.47,1834.51,0,1.03
269,2023-03-02,1836.0,1837.2,1838.94,1829.44,0,-0.04
270,2023-03-01,1836.81,1827.24,1845.05,1823.05,0,0.53
271,2023-02-28,1827.15,1817.38,1831.27,1804.65,0,0.54
272,2023-02-27,1817.31,1812.01,1820.22,1806.68,0,0.36
273,2023-02-24,1810.81,1822.74,1827.98,1808.91,0,-0.65
274,2023-02-23,1822.64,1825.12,1834.43,1817.55,0,-0.13
275,2023-02-22,1825.04,1834.71,1846.26,1823.05,0,-0.51
276,2023-02-21,1834.32,1841.71,1844.44,1829.7,0,-0.37
277,2023-02-20,1841.14,1842.73,1847.86,1837.09,0,-0.02
278,2023-02-17,1841.59,1837.52,1843.77,1818.34,0,0.23
279,2023-02-16,1837.44,1836.56,1845.45,1827.18,0,0.07
280,2023-02-15,1836.19,1854.35,1860.18,1830.2,0,-0.98
281,2023-02-14,1854.29,1853.67,1871.03,1843.2,0,0.05
282,2023-02-13,1853.39,1865.69,1866.83,1850.42,0,-0.6
283,2023-02-10,1864.67,1861.68,1872.31,1852.69,0,0.18
284,2023-02-09,1861.39,1875.64,1890.69,1858.89,0,-0.76
285,2023-02-08,1875.59,1874.05,1886.28,1867.4,0,0.09
286,2023-02-07,1873.81,1867.39,1884.45,1864.94,0,0.35
287,2023-02-06,1867.36,1865.17,1881.54,1860.39,0,0.1
288,2023-02-03,1865.53,1912.57,1918.72,1861.41,0,-2.45
289,2023-02-02,1912.37,1950.54,1959.77,1911.33,0,-1.95
290,2023-02-01,1950.42,1927.92,1954.63,1920.56,0,1.17
291,2023-01-31,1927.88,1922.82,1931.15,1900.74,0,0.28
292,2023-01-30,1922.52,1928.4,1934.61,1920.58,0,-0.25
293,2023-01-27,1927.34,1929.4,1935.15,1916.65,0,-0.09
294,2023-01-26,1928.99,1946.09,1949.27,1918.74,0,-0.87
295,2023-01-25,1945.93,1937.54,1948.12,1919.88,0,0.44
296,2023-01-24,1937.45,1931.35,1942.93,1916.82,0,0.32
297,2023-01-23,1931.3,1926.2,1935.69,1911.44,0,0.25
298,2023-01-20,1926.57,1931.48,1937.72,1920.58,0,-0.25
299,2023-01-19,1931.39,1903.83,1935.4,1900.48,0,1.45
300,2023-01-18,1903.76,1908.46,1926.3,1896.56,0,-0.24
301,2023-01-17,1908.39,1917.81,1919.83,1903.51,0,-0.5
302,2023-01-16,1918.0,1920.39,1929.24,1910.74,0,-0.12
303,2023-01-13,1920.21,1897.03,1922.24,1891.8,0,1.23
304,2023-01-12,1896.86,1876.43,1901.88,1873.64,0,1.09
305,2023-01-11,1876.38,1877.3,1887.09,1866.75,0,-0.05
306,2023-01-10,1877.27,1871.66,1881.04,1867.37,0,0.3
307,2023-01-09,1871.59,1865.45,1881.8,1864.59,0,0.32
308,2023-01-06,1865.71,1833.27,1870.37,1830.53,0,1.77
309,2023-01-05,1833.19,1854.19,1859.36,1824.68,0,-1.13
310,2023-01-04,1854.09,1839.51,1865.49,1835.92,0,0.79
311,2023-01-03,1839.49,1826.14,1850.69,1824.42,0,0.87
312,2023-01-02,1823.69,1823.85,1823.94,1823.85,0,-0.04
313,2022-12-30,1824.4,1815.14,1826.73,1809.84,0,0.52
314,2022-12-29,1814.89,1804.16,1820.52,1802.02,0,0.6
315,2022-12-28,1804.09,1814.0,1815.18,1796.56,0,-0.54
316,2022-12-27,1813.93,1796.67,1833.39,1796.2,0,0.91
317,2022-12-26,1797.61,1798.57,1798.78,1798.04,0,-0.02
318,2022-12-23,1797.91,1792.65,1803.6,1789.62,0,0.3
319,2022-12-22,1792.57,1814.2,1821.1,1784.11,0,-1.19
320,2022-12-21,1814.13,1818.06,1824.39,1811.24,0,-0.18
321,2022-12-20,1817.41,1787.49,1821.6,1784.21,0,1.68
322,2022-12-19,1787.44,1793.13,1799.1,1783.48,0,-0.27
323,2022-12-16,1792.34,1776.72,1794.69,1773.89,0,0.88
324,2022-12-15,1776.66,1807.4,1809.09,1772.0,0,-1.69
325,2022-12-14,1807.27,1810.49,1814.19,1796.07,0,-0.17
326,2022-12-13,1810.29,1781.21,1824.87,1779.81,0,1.64
327,2022-12-12,1781.15,1797.35,1798.0,1777.22,0,-0.86
328,2022-12-09,1796.63,1789.3,1806.45,1787.96,0,0.41
329,2022-12-08,1789.23,1786.29,1795.18,1780.96,0,0.17
330,2022-12-07,1786.22,1771.14,1790.92,1768.32,0,0.86
331,2022-12-06,1770.91,1768.67,1781.46,1765.72,0,0.14
332,2022-12-05,1768.39,1797.92,1810.33,1765.32,0,-1.64
333,2022-12-02,1797.82,1803.15,1804.93,1778.26,0,-0.28
334,2022-12-01,1802.89,1768.54,1804.32,1767.36,0,1.95
335,2022-11-30,1768.45,1749.82,1770.39,1744.41,0,1.07
336,2022-11-29,1749.73,1740.82,1759.33,1738.98,0,0.52
337,2022-11-28,1740.75,1755.0,1764.08,1739.14,0,-0.88
338,2022-11-25,1756.14,1756.48,1761.58,1745.46,0,0.07
339,2022-11-24,1754.96,1749.53,1759.08,1749.03,0,0.32
340,2022-11-23,1749.28,1740.3,1753.54,1728.25,0,0.52
341,2022-11-22,1740.24,1738.48,1749.98,1736.61,0,0.14
342,2022-11-21,1737.81,1750.82,1753.52,1732.03,0,-0.68
343,2022-11-18,1749.74,1760.74,1767.98,1747.04,0,-0.63
344,2022-11-17,1760.87,1773.82,1775.2,1754.13,0,-0.73
345,2022-11-16,1773.77,1778.34,1785.49,1769.82,0,-0.25
346,2022-11-15,1778.25,1771.88,1786.68,1766.56,0,0.36
347,2022-11-14,1771.8,1771.42,1775.36,1752.9,0,0.06
348,2022-11-11,1770.69,1754.92,1773.17,1746.85,0,0.9
349,2022-11-10,1754.86,1706.42,1757.52,1703.32,0,2.84
350,2022-11-09,1706.32,1712.6,1722.94,1701.79,0,-0.36
351,2022-11-08,1712.52,1674.75,1717.31,1664.32,0,2.26
352,2022-11-07,1674.68,1681.3,1682.08,1666.44,0,-0.33
353,2022-11-04,1680.27,1629.4,1682.17,1628.23,0,3.14
354,2022-11-03,1629.15,1635.8,1641.32,1616.18,0,-0.35
355,2022-11-02,1634.89,1647.77,1669.6,1634.4,0,-0.77
356,2022-11-01,1647.5,1633.4,1657.13,1630.93,0,0.88
357,2022-10-31,1633.12,1643.69,1645.8,1631.77,0,-0.53
358,2022-10-28,1641.76,1663.3,1667.44,1637.39,0,-1.27
359,2022-10-27,1662.94,1664.5,1671.09,1654.81,0,-0.09
360,2022-10-26,1664.49,1653.21,1675.12,1649.15,0,0.72
361,2022-10-25,1652.52,1649.7,1662.89,1637.82,0,0.24
362,2022-10-24,1648.6,1658.19,1670.55,1643.64,0,-0.49
363,2022-10-21,1656.66,1628.1,1659.08,1617.21,0,1.78
364,2022-10-20,1627.66,1629.93,1645.83,1621.93,0,-0.05
365,2022-10-19,1628.49,1651.99,1654.9,1627.25,0,-1.41
366,2022-10-18,1651.83,1650.49,1661.27,1645.61,0,0.11
367,2022-10-17,1649.94,1644.09,1668.69,1643.69,0,0.5
368,2022-10-14,1641.76,1665.9,1672.02,1639.9,0,-1.44
369,2022-10-13,1665.8,1673.3,1682.84,1642.25,0,-0.4
370,2022-10-12,1672.51,1666.49,1678.9,1660.95,0,0.43
371,2022-10-11,1665.31,1668.4,1684.44,1660.45,0,-0.16
372,2022-10-10,1667.96,1696.8,1700.33,1665.3,0,-1.57
373,2022-10-07,1694.52,1711.1,1715.4,1690.35,0,-0.95
374,2022-10-06,1710.85,1716.06,1726.09,1706.53,0,-0.29
375,2022-10-05,1715.81,1726.42,1728.1,1700.15,0,-0.6
376,2022-10-04,1726.24,1699.4,1729.73,1694.73,0,1.59
377,2022-10-03,1699.22,1661.3,1701.8,1659.1,0,2.38
378,2022-09-30,1659.67,1661.13,1675.57,1658.93,0,-0.04
379,2022-09-29,1660.29,1659.88,1665.12,1641.05,0,0.05
380,2022-09-28,1659.44,1629.26,1663.17,1614.35,0,1.88
381,2022-09-27,1628.8,1621.99,1642.94,1621.77,0,0.45
382,2022-09-26,1621.57,1645.4,1650.02,1620.8,0,-1.31
383,2022-09-23,1643.09,1671.55,1676.59,1639.59,0,-1.64
384,2022-09-22,1670.53,1675.06,1685.49,1655.53,0,-0.19
385,2022-09-21,1673.74,1663.67,1688.15,1654.15,0,0.64
386,2022-09-20,1663.11,1675.47,1679.34,1659.6,0,-0.76
387,2022-09-19,1675.78,1675.44,1680.16,1659.67,0,0.05
388,2022-09-16,1674.94,1664.27,1680.69,1653.85,0,0.67
389,2022-09-15,1663.74,1696.06,1698.62,1660.04,0,-1.89
